2015-10-01,ru.smarttransport.citytransport,1,13,0,0,0,13,48,0,0
2015-10-02,ru.smarttransport.citytransport,1,10,1,4,0,10,49,1,4
2015-10-03,ru.smarttransport.citytransport,1,11,1,0,0,11,50,1,0
2015-10-04,ru.smarttransport.citytransport,1,11,1,1,0,11,51,1,1
2015-10-05,ru.smarttransport.citytransport,1,12,3,2,0,12,54,3,2
2015-10-06,ru.smarttransport.citytransport,1,13,2,1,0,13,56,2,1
2015-10-07,ru.smarttransport.citytransport,1,15,5,2,0,15,61,5,2
2015-10-08,ru.smarttransport.citytransport,1,15,2,2,0,15,63,2,2
2015-10-09,ru.smarttransport.citytransport,1,15,1,1,0,15,64,1,1
2015-10-10,ru.smarttransport.citytransport,1,15,1,1,0,15,65,1,1
2015-10-11,ru.smarttransport.citytransport,1,15,0,1,0,15,65,0,1
2015-10-12,ru.smarttransport.citytransport,1,14,2,3,0,14,67,2,3
2015-10-13,ru.smarttransport.citytransport,1,15,2,1,0,15,69,2,1
2015-10-14,ru.smarttransport.citytransport,1,15,2,2,0,15,71,2,2
2015-10-15,ru.smarttransport.citytransport,1,17,3,1,0,17,74,3,1
2015-10-16,ru.smarttransport.citytransport,1,17,0,0,0,17,74,0,0
2015-10-17,ru.smarttransport.citytransport,1,18,2,1,0,18,76,2,1
2015-10-18,ru.smarttransport.citytransport,1,21,4,1,0,21,80,4,1
2015-10-19,ru.smarttransport.citytransport,1,20,1,2,0,20,81,1,2
2015-10-20,ru.smarttransport.citytransport,1,20,0,0,0,20,81,0,0
2015-10-21,ru.smarttransport.citytransport,1,19,1,1,0,19,82,1,1
2015-10-22,ru.smarttransport.citytransport,1,21,2,0,0,21,84,2,0
2015-10-23,ru.smarttransport.citytransport,1,22,3,2,0,22,87,3,2
2015-10-24,ru.smarttransport.citytransport,1,22,2,2,0,22,89,2,2
2015-10-25,ru.smarttransport.citytransport,1,23,3,2,0,23,92,3,2
2015-10-26,ru.smarttransport.citytransport,1,25,3,1,0,25,95,3,1
2015-10-27,ru.smarttransport.citytransport,1,26,1,0,0,26,96,1,0
2015-10-28,ru.smarttransport.citytransport,1,30,5,1,0,30,101,5,1
2015-10-29,ru.smarttransport.citytransport,1,31,1,0,0,31,102,1,0
2015-10-30,ru.smarttransport.citytransport,1,30,0,1,0,30,102,0,1
2015-10-31,ru.smarttransport.citytransport,1,30,0,0,0,30,102,0,0
